year,county_fips,dem_vote_pct,rep_vote_pct,incumbent_party,incumbent_vote_pct
2008,1023,0.46060298961236384,0.5349632632379022,REPUBLICAN,0.5349632632379022
2012,1023,0.4751506024096386,0.5210843373493976,DEMOCRAT,0.4751506024096386
2016,1023,0.4263576522216127,0.5630828304991772,DEMOCRAT,0.4263576522216127
2020,1023,0.41894426580921756,0.5755627009646302,REPUBLICAN,0.5755627009646302
2024,1023,0.3778545673076923,0.6164362980769231,DEMOCRAT,0.3778545673076923
2000,1025,0.43517485119047616,0.5569196428571429,DEMOCRAT,0.43517485119047616
2004,1025,0.40609092504827105,0.5906617517991926,REPUBLICAN,0.5906617517991926
2008,1025,0.44019352437662823,0.5557126907331597,REPUBLICAN,0.5557126907331597
2012,1025,0.4572955021298101,0.539311241065627,DEMOCRAT,0.4572955021298101
2016,1025,0.4411787276494513,0.5479241807996317,DEMOCRAT,0.4411787276494513
2020,1025,0.4381423677198325,0.5575942139322421,REPUBLICAN,0.5575942139322421
2024,1025,0.4120254223114233,0.5824552600769359,DEMOCRAT,0.4120254223114233
2000,1027,0.34761176270610233,0.6321604623491416,DEMOCRAT,0.34761176270610233
2004,1027,0.28786496350364965,0.7031630170316302,REPUBLICAN,0.7031630170316302
2008,1027,0.25810236105000733,0.7308989587916117,REPUBLICAN,0.7308989587916117
2012,1027,0.26673671570099067,0.7230561392975082,DEMOCRAT,0.26673671570099067
2016,1027,0.1867451690821256,0.7918176328502415,DEMOCRAT,0.1867451690821256
2020,1027,0.18282828282828284,0.8082251082251082,REPUBLICAN,0.8082251082251082
2024,1027,0.14674153982562435,0.8473474213092951,DEMOCRAT,0.14674153982562435
2000,1029,0.3267871170463472,0.6545561665357423,DEMOCRAT,0.3267871170463472
2004,1029,0.2399103139013453,0.753708175232839,REPUBLICAN,0.753708175232839
2008,1029,0.17991373998767715,0.8034504004929144,REPUBLICAN,0.8034504004929144
2012,1029,0.15400475812846948,0.836161776367962,DEMOCRAT,0.15400475812846948
2016,1029,0.1037463976945245,0.8742605794023964,DEMOCRAT,0.1037463976945245
2020,1029,0.09339975093399751,0.8971910889719109,REPUBLICAN,0.8971910889719109
2024,1029,0.07907463076721997,0.9133446608286498,DEMOCRAT,0.07907463076721997
2000,1031,0.3382143319942983,0.6439030711416354,DEMOCRAT,0.3382143319942983
2004,1031,0.254314259763851,0.739044050862852,REPUBLICAN,0.739044050862852
2008,1031,0.25233505564387915,0.7412062798092209,REPUBLICAN,0.7412062798092209
2012,1031,0.24911482043500252,0.741831057157309,DEMOCRAT,0.24911482043500252
2016,1031,0.20325516444358838,0.7644339577213849,DEMOCRAT,0.20325516444358838
2020,1031,0.22787878787878788,0.7586531986531987,REPUBLICAN,0.7586531986531987
2024,1031,0.20614722881849545,0.7838612841077109,DEMOCRAT,0.20614722881849545
2000,1033,0.4896433215678989,0.4884822589634033,DEMOCRAT,0.4896433215678989
2004,1033,0.44278253603509504,0.5509922707332359,REPUBLICAN,0.5509922707332359
2008,1033,0.39057279716620374,0.5932858350440768,REPUBLICAN,0.5932858350440768
2012,1033,0.3919606585418003,0.5959375668163353,DEMOCRAT,0.3919606585418003
2016,1033,0.2934778246036524,0.6721252257676099,DEMOCRAT,0.2934778246036524
2020,1033,0.2991823854263788,0.688625116545937,REPUBLICAN,0.688625116545937
2024,1033,0.2627761413843888,0.7258468335787923,DEMOCRAT,0.2627761413843888
2000,1035,0.5013511079084849,0.4862186993334534,DEMOCRAT,0.5013511079084849
2004,1035,0.4515861152632453,0.543265238332503,REPUBLICAN,0.543265238332503
2008,1035,0.49387872677516925,0.49978395506265305,REPUBLICAN,0.49978395506265305
2012,1035,0.5062660210766163,0.4897465109655369,DEMOCRAT,0.5062660210766163
2016,1035,0.4677296886864085,0.5193621867881549,DEMOCRAT,0.4677296886864085
2020,1035,0.46048750194069243,0.5343890700201832,REPUBLICAN,0.5343890700201832
2024,1035,0.4263758056519584,0.5656916212196331,DEMOCRAT,0.4263758056519584
2000,1037,0.46069629954017954,0.52156776877600175,DEMOCRAT,0.46069629954017954
2004,1037,0.41091781643671266,0.5808838232353529,REPUBLICAN,0.5808838232353529
2008,1037,0.408592486068668,0.5838576307747618,REPUBLICAN,0.5838576307747618
2012,1037,0.41582843044220913,0.5786676788764471,DEMOCRAT,0.41582843044220913
2016,1037,0.3392993145468393,0.6437547600913938,DEMOCRAT,0.3392993145468393
2020,1037,0.3277970432560686,0.6627121737543348,REPUBLICAN,0.6627121737543348
2024,1037,0.28056188306757784,0.7133637053910402,DEMOCRAT,0.28056188306757784
2000,1039,0.3261588187761698,0.6582678322192023,DEMOCRAT,0.3261588187761698
2004,1039,0.23401927941478087,0.7601695494633213,REPUBLICAN,0.7601695494633213
2008,1039,0.20523215303730918,0.7882434914803319,REPUBLICAN,0.7882434914803319
2012,1039,0.20475912598067822,0.7879789924139272,DEMOCRAT,0.20475912598067822
2016,1039,0.14974905897114177,0.8323086574654956,DEMOCRAT,0.14974905897114177
2020,1039,0.15611015490533564,0.8368330464716007,REPUBLICAN,0.8368330464716007
2024,1039,0.13536121673003804,0.8585551330798479,DEMOCRAT,0.13536121673003804
2000,1041,0.4033368091762252,0.5824817518248175,DEMOCRAT,0.4033368091762252
2004,1041,0.30872727272727274,0.6867272727272727,REPUBLICAN,0.6867272727272727
2008,1041,0.30805913209346686,0.6865363217294548,REPUBLICAN,0.6865363217294548
2012,1041,0.31941414770956683,0.6748208164537239,DEMOCRAT,0.31941414770956683
2016,1041,0.2655177916068294,0.720121270145205,DEMOCRAT,0.2655177916068294
2020,1041,0.2569140093698051,0.7350763185733716,REPUBLICAN,0.7350763185733716
2024,1041,0.2246376811594203,0.7708911501695961,DEMOCRAT,0.2246376811594203
2000,1043,0.3304995766299746,0.648839966130398,DEMOCRAT,0.3304995766299746
2004,1043,0.22860958767866785,0.7620698474041658,REPUBLICAN,0.7620698474041658
2008,1043,0.16609545390171362,0.8184676391445971,REPUBLICAN,0.8184676391445971
2012,1043,0.14661752328989755,0.841599674957193,DEMOCRAT,0.14661752328989755
2016,1043,0.10028252316954031,0.8710426953238455,DEMOCRAT,0.10028252316954031
2020,1043,0.10699863802537574,0.8812214761893383,REPUBLICAN,0.8812214761893383
2024,1043,0.09361238585268623,0.897047234969638,DEMOCRAT,0.09361238585268623
2000,1045,0.3103884600784512,0.6701885359989878,DEMOCRAT,0.3103884600784512
2004,1045,0.2459546925566343,0.7471340025231749,REPUBLICAN,0.7471340025231749
2008,1045,0.2727743271221532,0.7187370600414079,REPUBLICAN,0.7187370600414079
2012,1045,0.28485207738319773,0.7063641752438433,DEMOCRAT,0.28485207738319773
2016,1045,0.23537255320283748,0.7364659448503921,DEMOCRAT,0.23537255320283748
2020,1045,0.2619313000303982,0.724642820954504,REPUBLICAN,0.724642820954504
2024,1045,0.2342860128533361,0.756361356392706,DEMOCRAT,0.2342860128533361
2000,1047,0.5939666377816292,0.3986135181975737,DEMOCRAT,0.5939666377816292
2004,1047,0.6016798578581812,0.39492812146664513,REPUBLICAN,0.39492812146664513
2008,1047,0.6707270285823902,0.3260118933435642,REPUBLICAN,0.3260118933435642
2012,1047,0.6973703049682624,0.3001002243115544,DEMOCRAT,0.6973703049682624
2016,1047,0.6830566198382291,0.308056619838229,DEMOCRAT,0.6830566198382291
2020,1047,0.6846171070309002,0.30922525750111957,REPUBLICAN,0.30922525750111957
2024,1047,0.6583906863060397,0.33382646169679037,DEMOCRAT,0.6583906863060397
2000,1049,0.3478432339166872,0.6323391668720729,DEMOCRAT,0.3478432339166872
2004,1049,0.29384711000621505,0.7003936192251916,REPUBLICAN,0.7003936192251916
2008,1049,0.23560274828232355,0.7477409952113263,REPUBLICAN,0.7477409952113263
2012,1049,0.21954490214977163,0.7681766751875289,DEMOCRAT,0.21954490214977163
2016,1049,0.1402462634554325,0.8288159219391311,DEMOCRAT,0.1402462634554325
2020,1049,0.14583049461779535,0.8436776127537812,REPUBLICAN,0.8436776127537812
2024,1049,0.12670262980445043,0.8642279163857046,DEMOCRAT,0.12670262980445043
2000,1051,0.2794488321290539,0.7047975130230213,DEMOCRAT,0.2794488321290539
2004,1051,0.2256276150627615,0.7690376569037657,REPUBLICAN,0.7690376569037657
2008,1051,0.2419058720676089,0.7511875273204138,REPUBLICAN,0.7511875273204138
2012,1051,0.25233197125546003,0.7398337325630548,DEMOCRAT,0.25233197125546003
2016,1051,0.22659688674181427,0.7416532474503489,DEMOCRAT,0.22659688674181427
2020,1051,0.2526687789422374,0.7351693882524982,REPUBLICAN,0.7351693882524982
2024,1051,0.23481645204689602,0.7537478377858927,DEMOCRAT,0.23481645204689602
2000,1053,0.3879073756432247,0.5981989708404802,DEMOCRAT,0.3879073756432247
2004,1053,0.30770471964501817,0.6868091972569584,REPUBLICAN,0.6868091972569584
2008,1053,0.35355049747853345,0.6388851029030939,REPUBLICAN,0.6388851029030939
2012,1053,0.36915730714910217,0.6245880691371309,DEMOCRAT,0.36915730714910217
2016,1053,0.3102054563826204,0.6692489053553385,DEMOCRAT,0.3102054563826204
2020,1053,0.3091137649277184,0.6831552482715273,REPUBLICAN,0.6831552482715273
2024,1053,0.26502640903924585,0.7276860332954469,DEMOCRAT,0.26502640903924585
2000,1055,0.4430466605672461,0.5359103385178408,DEMOCRAT,0.4430466605672461
2004,1055,0.3591377694470478,0.6325913776944705,REPUBLICAN,0.6325913776944705
2008,1055,0.3016965822473568,0.6838858215794532,REPUBLICAN,0.6838858215794532
2012,1055,0.3010345638372913,0.6849282859158241,DEMOCRAT,0.3010345638372913
2016,1055,0.2364369169459288,0.7325649850557014,DEMOCRAT,0.2364369169459288
2020,1055,0.2423524974857526,0.7443848474689909,REPUBLICAN,0.7443848474689909
2024,1055,0.2173309924789215,0.7727637254264473,DEMOCRAT,0.2173309924789215
2000,1057,0.39241803278688525,0.5868340163934426,DEMOCRAT,0.39241803278688525
2004,1057,0.30092476880779806,0.6915771057235691,REPUBLICAN,0.6915771057235691
2008,1057,0.25059695865275855,0.7393490008797285,REPUBLICAN,0.7393490008797285
2012,1057,0.22866851245909892,0.7618927762396174,DEMOCRAT,0.22866851245909892
2016,1057,0.165110922536065,0.813674384773912,DEMOCRAT,0.165110922536065
2020,1057,0.1591375770020534,0.8327629477526808,REPUBLICAN,0.8327629477526808
2024,1057,0.13645596845501254,0.8552993189150436,DEMOCRAT,0.13645596845501254
2000,1059,0.43168513014500587,0.551112311987751,DEMOCRAT,0.43168513014500587
2004,1059,0.36791914581465485,0.6267829488955905,REPUBLICAN,0.6267829488955905
2008,1059,0.29667322329598905,0.6882750363465321,REPUBLICAN,0.6882750363465321
2012,1059,0.2920158393958928,0.6968413297725389,DEMOCRAT,0.2920158393958928
2016,1059,0.18247508305647842,0.7862126245847176,DEMOCRAT,0.18247508305647842
2020,1059,0.16584512641119414,0.8249324216886628,REPUBLICAN,0.8249324216886628
2024,1059,0.1296189137802761,0.8611225923782756,DEMOCRAT,0.1296189137802761
2000,1061,0.28967465216026783,0.6891934302751334,DEMOCRAT,0.28967465216026783
2004,1061,0.2008555133079848,0.7929657794676807,REPUBLICAN,0.7929657794676807
2008,1061,0.18306596894569788,0.807840782362529,REPUBLICAN,0.807840782362529
2012,1061,0.18012367491166079,0.8105123674911661,DEMOCRAT,0.18012367491166079
2016,1061,0.12969892838918184,0.8499744854567103,DEMOCRAT,0.12969892838918184
2020,1061,0.12714228776404943,0.8647269828616979,REPUBLICAN,0.8647269828616979
2024,1061,0.11216837351826466,0.8812998951697444,DEMOCRAT,0.11216837351826466
2000,1063,0.7970882620564149,0.19335759781619655,DEMOCRAT,0.7970882620564149
2004,1063,0.7927548441449032,0.2017691659646167,REPUBLICAN,0.2017691659646167
2008,1063,0.830914231856739,0.1651272384542884,REPUBLICAN,0.1651272384542884
2012,1063,0.846629213483146,0.15056179775280898,DEMOCRAT,0.846629213483146
2016,1063,0.8223360655737705,0.17172131147540984,DEMOCRAT,0.8223360655737705
2020,1063,0.8134031413612566,0.18324607329842932,REPUBLICAN,0.18324607329842932
2024,1063,0.7756870512503095,0.21911364199059172,DEMOCRAT,0.7756870512503095
2000,1065,0.6017332815935843,0.3859785280041392,DEMOCRAT,0.6017332815935843
2004,1065,0.5828823159219635,0.4129641283826306,REPUBLICAN,0.4129641283826306
2008,1065,0.6065254443632822,0.38957876795714635,REPUBLICAN,0.38957876795714635
2012,1065,0.6260557676732617,0.3713988198542173,DEMOCRAT,0.6260557676732617
2016,1065,0.5939054726368159,0.39465174129353237,DEMOCRAT,0.5939054726368159
2020,1065,0.590253164556962,0.4040506329113924,REPUBLICAN,0.4040506329113924
2024,1065,0.5295003422313483,0.4611909650924025,DEMOCRAT,0.5295003422313483
2000,1067,0.4013271783035199,0.5848240046162724,DEMOCRAT,0.4013271783035199
2004,1067,0.3331069148213558,0.6630892541774216,REPUBLICAN,0.6630892541774216
2008,1067,0.3489824236817761,0.6458140610545791,REPUBLICAN,0.6458140610545791
2012,1067,0.3519406392694064,0.6424657534246575,DEMOCRAT,0.3519406392694064
2016,1067,0.2839444995044599,0.6977205153617443,DEMOCRAT,0.2839444995044599
2020,1067,0.2802753280275328,0.7105829210582921,REPUBLICAN,0.7105829210582921
2024,1067,0.24281115879828327,0.7498927038626609,DEMOCRAT,0.24281115879828327
2000,1069,0.29360202139938235,0.6909567333187759,DEMOCRAT,0.29360202139938235
2004,1069,0.25258970746664455,0.7423551835584652,REPUBLICAN,0.7423551835584652
2008,1069,0.292919611836588,0.700946447825566,REPUBLICAN,0.700946447825566
2012,1069,0.29502838875900567,0.6982680471396536,DEMOCRAT,0.29502838875900567
2016,1069,0.25009967400736416,0.7206547995966134,DEMOCRAT,0.25009967400736416
2020,1069,0.27975223615532885,0.7064301648149351,REPUBLICAN,0.7064301648149351
2024,1069,0.25596969491984034,0.7321247378745857,DEMOCRAT,0.25596969491984034
2000,1071,0.506310733832235,0.47330503741762536,DEMOCRAT,0.506310733832235
2004,1071,0.42492987549825306,0.5675901776487378,REPUBLICAN,0.5675901776487378
2008,1071,0.3053559451949794,0.674667049918559,REPUBLICAN,0.674667049918559
2012,1071,0.282937260047626,0.7017057880157458,DEMOCRAT,0.282937260047626
2016,1071,0.17503812428516966,0.79451010293557,DEMOCRAT,0.17503812428516966
2020,1071,0.15726011169402607,0.8322051108478592,REPUBLICAN,0.8322051108478592
2024,1071,0.1390728476821192,0.8521395822720326,DEMOCRAT,0.1390728476821192
2000,1073,0.4744578339658756,0.5058791728611974,DEMOCRAT,0.4744578339658756
2004,1073,0.4515389105257589,0.5416309686756529,REPUBLICAN,0.5416309686756529
2008,1073,0.5215336991875024,0.47067410932928133,REPUBLICAN,0.47067410932928133
2012,1073,0.5260497897459183,0.46618824814588145,DEMOCRAT,0.5260497897459183
2016,1073,0.5157055928676391,0.4430374337176314,DEMOCRAT,0.5157055928676391
2020,1073,0.5575851317178562,0.426097444207115,REPUBLICAN,0.426097444207115
2024,1073,0.5427178745513953,0.43897303015694467,DEMOCRAT,0.5427178745513953
2000,1075,0.3659815146916816,0.6166367774865499,DEMOCRAT,0.3659815146916816
2004,1075,0.2840958605664488,0.7108206245461147,REPUBLICAN,0.7108206245461147
2008,1075,0.22812720848056536,0.7659363957597173,REPUBLICAN,0.7659363957597173
2012,1075,0.22969578565447948,0.7615126988557075,DEMOCRAT,0.22969578565447948
2016,1075,0.14872236577662934,0.8359173126614987,DEMOCRAT,0.14872236577662934
2020,1075,0.13596552203531212,0.858334491867093,REPUBLICAN,0.858334491867093
2024,1075,0.1169811320754717,0.8756168359941945,DEMOCRAT,0.1169811320754717
2000,1077,0.4317453402620033,0.5438591032143635,DEMOCRAT,0.4317453402620033
2004,1077,0.3942113347885844,0.5972188535855768,REPUBLICAN,0.5972188535855768
2008,1077,0.34980579466722656,0.6316397228637414,REPUBLICAN,0.6316397228637414
2012,1077,0.33883111255551945,0.6475733939984833,DEMOCRAT,0.33883111255551945
2016,1077,0.25179000632511067,0.7058570524984187,DEMOCRAT,0.25179000632511067
2020,1077,0.26872505018155574,0.7154198335551095,REPUBLICAN,0.7154198335551095
2024,1077,0.23663404908678415,0.7495474024337145,DEMOCRAT,0.23663404908678415
2000,1079,0.5167008617152237,0.4654082888797702,DEMOCRAT,0.5167008617152237
2004,1079,0.43961145632454823,0.5521034211842011,REPUBLICAN,0.5521034211842011
2008,1079,0.3517711171662125,0.6319482288828338,REPUBLICAN,0.6319482288828338
2012,1079,0.35919784580498865,0.6288265306122449,DEMOCRAT,0.35919784580498865
2016,1079,0.24458830669633824,0.730528019421404,DEMOCRAT,0.24458830669633824
2020,1079,0.22219449815981535,0.7686357681991142,REPUBLICAN,0.7686357681991142
2024,1079,0.18502667162883016,0.8078402183351941,DEMOCRAT,0.18502667162883016
2000,1081,0.38088020071085094,0.5862690779845285,DEMOCRAT,0.38088020071085094
2004,1081,0.3637525218560861,0.6270342972427707,REPUBLICAN,0.6270342972427707
2008,1081,0.3957294063506673,0.5932811780947999,REPUBLICAN,0.5932811780947999
2012,1081,0.3933295314483342,0.5922478338453614,DEMOCRAT,0.3933295314483342
2016,1081,0.35866939230626277,0.5848355324289165,DEMOCRAT,0.35866939230626277
2020,1081,0.38992848045459,0.590924995451301,REPUBLICAN,0.590924995451301
2024,1081,0.3527835136133029,0.6293161212684781,DEMOCRAT,0.3527835136133029
2000,1083,0.3804688161123805,0.600998561394601,DEMOCRAT,0.3804688161123805
2004,1083,0.3138994943762254,0.6776734427131703,REPUBLICAN,0.6776734427131703
2008,1083,0.28422401716789364,0.7033471431551965,REPUBLICAN,0.7033471431551965
2012,1083,0.27719337826785867,0.7133590907809019,DEMOCRAT,0.27719337826785867
2016,1083,0.23497294882612796,0.7213729091179828,DEMOCRAT,0.23497294882612796
2020,1083,0.27768863613283234,0.7035645374225652,REPUBLICAN,0.7035645374225652
2024,1083,0.2734005850146254,0.7103990099752494,DEMOCRAT,0.2734005850146254
2000,1085,0.7299375300336377,0.2623738587217684,DEMOCRAT,0.7299375300336377
2004,1085,0.7030393622321873,0.2966284670320545,REPUBLICAN,0.2966284670320545
2008,1085,0.7486946963451497,0.2485572959604287,REPUBLICAN,0.2485572959604287
2012,1085,0.7641271107565484,0.23347959047998937,DEMOCRAT,0.7641271107565484
2016,1085,0.7305505685218432,0.26196888090963494,DEMOCRAT,0.7305505685218432
2020,1085,0.7274323335771763,0.2686174103877103,REPUBLICAN,0.2686174103877103
2024,1085,0.6838196286472149,0.31087533156498676,DEMOCRAT,0.6838196286472149
2000,1087,0.8679651228626429,0.12354206771600046,DEMOCRAT,0.8679651228626429
2004,1087,0.8291697671946423,0.1668969916019985,REPUBLICAN,0.1668969916019985
2008,1087,0.8688057368759768,0.12834421255860992,REPUBLICAN,0.12834421255860992
2012,1087,0.8702135847604388,0.1280546469116798,DEMOCRAT,0.8702135847604388
2016,1087,0.8277899343544858,0.15656455142231948,DEMOCRAT,0.8277899343544858
2020,1087,0.8148572738736674,0.1766594061676029,REPUBLICAN,0.1766594061676029
2024,1087,0.7766147561909624,0.21470513147817208,DEMOCRAT,0.7766147561909624
2000,1089,0.42534284050195026,0.5484653806103179,DEMOCRAT,0.42534284050195026
2004,1089,0.4016724908821779,0.5888281881857441,REPUBLICAN,0.5888281881857441
2008,1089,0.41934218013198254,0.5687741581043696,REPUBLICAN,0.5687741581043696
2012,1089,0.39994453724066326,0.5861252813445205,DEMOCRAT,0.39994453724066326
2016,1089,0.38449344815134434,0.5478949011255347,DEMOCRAT,0.38449344815134434
2020,1089,0.4481560017867503,0.5277074658438031,REPUBLICAN,0.5277074658438031
2024,1089,0.4444152071937131,0.5335067327203631,DEMOCRAT,0.4444152071937131
2000,1091,0.5038509575353872,0.48813488759367196,DEMOCRAT,0.5038509575353872
2004,1091,0.4879868242588646,0.5091067622553769,REPUBLICAN,0.5091067622553769
2008,1091,0.5166070961555226,0.480864789469096,REPUBLICAN,0.480864789469096
2012,1091,0.5345410418653029,0.46251191817630233,DEMOCRAT,0.5345410418653029
2016,1091,0.5107331271602692,0.47598690194651627,DEMOCRAT,0.5107331271602692
2020,1091,0.50348623853211,0.4901834862385321,REPUBLICAN,0.4901834862385321
2024,1091,0.47831026647386904,0.5159058045858294,DEMOCRAT,0.47831026647386904
2000,1093,0.39128955427015993,0.5877849608710446,DEMOCRAT,0.39128955427015993
2004,1093,0.29576699029126213,0.6977087378640777,REPUBLICAN,0.6977087378640777
2008,1093,0.2104411169566977,0.7718332658842574,REPUBLICAN,0.7718332658842574
2012,1093,0.18579099545642297,0.8010739363899215,DEMOCRAT,0.18579099545642297
2016,1093,0.11028958718422674,0.8682994454713494,DEMOCRAT,0.11028958718422674
2020,1093,0.10596074454986601,0.8839718983124502,REPUBLICAN,0.8839718983124502
2024,1093,0.08838514361662851,0.9041571291442073,DEMOCRAT,0.08838514361662851
2000,1095,0.3708957090285469,0.6103826503269142,DEMOCRAT,0.3708957090285469
2004,1095,0.2683941443587057,0.7234765488552285,REPUBLICAN,0.7234765488552285
2008,1095,0.21220527045769763,0.7757040342519448,REPUBLICAN,0.7757040342519448
2012,1095,0.19342258797518885,0.794294663145612,DEMOCRAT,0.19342258797518885
2016,1095,0.1392286782195039,0.8277551251557368,DEMOCRAT,0.1392286782195039
2020,1095,0.1498676081200353,0.8369940738872778,REPUBLICAN,0.8369940738872778
2024,1095,0.13783260524225577,0.8546961874503575,DEMOCRAT,0.13783260524225577
2000,1097,0.4196214533614798,0.5593187591684855,DEMOCRAT,0.4196214533614798
2004,1097,0.40652926880609297,0.5869325321647498,REPUBLICAN,0.5869325321647498
2008,1097,0.4529775553399771,0.5404411764705882,REPUBLICAN,0.5404411764705882
2012,1097,0.45040717357489246,0.5426674444139445,DEMOCRAT,0.45040717357489246
2016,1097,0.417895413258306,0.5506405691889983,DEMOCRAT,0.417895413258306
2020,1097,0.43389530693804457,0.5527450809110961,REPUBLICAN,0.5527450809110961
2024,1097,0.4113573565344477,0.5752266447443538,DEMOCRAT,0.4113573565344477
2000,1099,0.41794212937102,0.5756898670539604,DEMOCRAT,0.41794212937102
2004,1099,0.38451856513530525,0.6116005873715125,REPUBLICAN,0.6116005873715125
2008,1099,0.4465872733736225,0.5487913259864913,REPUBLICAN,0.5487913259864913
2012,1099,0.45890922674635787,0.5361412028389989,DEMOCRAT,0.45890922674635787
2016,1099,0.4217700321292961,0.564209911401032,DEMOCRAT,0.4217700321292961
2020,1099,0.4176040494938133,0.5762092238470191,REPUBLICAN,0.5762092238470191
2024,1099,0.38104941416199695,0.6120224146714213,DEMOCRAT,0.38104941416199695
2000,1101,0.5025769345682701,0.4833557414600139,DEMOCRAT,0.5025769345682701
2004,1101,0.5037367540435025,0.4918795315114334,REPUBLICAN,0.4918795315114334
2008,1101,0.5935098288191096,0.40127741233304376,REPUBLICAN,0.40127741233304376
2012,1101,0.6189415643028139,0.37608414112475963,DEMOCRAT,0.6189415643028139
2016,1101,0.6144892467510795,0.35464861594943575,DEMOCRAT,0.6144892467510795
2020,1101,0.6508941990538537,0.3360029857069367,REPUBLICAN,0.3360029857069367
2024,1101,0.6452927682131006,0.3393950867502617,DEMOCRAT,0.6452927682131006
2000,1103,0.37627984349007754,0.6038752606546238,DEMOCRAT,0.37627984349007754
2004,1103,0.3006148020507584,0.6908971004318506,REPUBLICAN,0.6908971004318506
2008,1103,0.2749198686241146,0.7125558941078707,REPUBLICAN,0.7125558941078707
2012,1103,0.27246923342051377,0.7175354297183869,DEMOCRAT,0.27246923342051377
2016,1103,0.22221783429428954,0.7401863991785799,DEMOCRAT,0.22221783429428954
2020,1103,0.24634228062990954,0.7383194966680318,REPUBLICAN,0.7383194966680318
2024,1103,0.23144015090674785,0.7554488915451133,DEMOCRAT,0.23144015090674785
2000,1105,0.6946604458268533,0.299291515465699,DEMOCRAT,0.6946604458268533
2004,1105,0.6820568531595148,0.3146840485243527,REPUBLICAN,0.3146840485243527
2008,1105,0.7236564377333983,0.27260918980353954,REPUBLICAN,0.27260918980353954
2012,1105,0.7489752418429251,0.2469257255287752,DEMOCRAT,0.7489752418429251
2016,1105,0.7245168624478969,0.26657824933687,DEMOCRAT,0.7245168624478969
2020,1105,0.7380497131931166,0.2560229445506692,REPUBLICAN,0.2560229445506692
2024,1105,0.7108622620380739,0.28421052631578947,DEMOCRAT,0.7108622620380739
2000,1107,0.4851288056206089,0.5042154566744731,DEMOCRAT,0.4851288056206089
2004,1107,0.42871222076215504,0.5661410424879545,REPUBLICAN,0.5661410424879545
2008,1107,0.4563425052150591,0.53978345087911,REPUBLICAN,0.53978345087911
2012,1107,0.463531370304859,0.5331391114348143,DEMOCRAT,0.463531370304859
2016,1107,0.41626493397610564,0.5717878851393837,DEMOCRAT,0.41626493397610564
2020,1107,0.41601158460901944,0.5786098469176665,REPUBLICAN,0.5786098469176665
2024,1107,0.38016157989228005,0.613218132854578,DEMOCRAT,0.38016157989228005
2000,1109,0.4132207890743551,0.5745447647951442,DEMOCRAT,0.4132207890743551
2004,1109,0.3647227131195826,0.6297231338887487,REPUBLICAN,0.6297231338887487
2008,1109,0.42128269437477606,0.5735578645646722,REPUBLICAN,0.5735578645646722
2012,1109,0.4278018005245623,0.5644715389522932,DEMOCRAT,0.4278018005245623
2016,1109,0.3839611178614824,0.5842193195625759,DEMOCRAT,0.3839611178614824
2020,1109,0.40719601184885484,0.5810273824145654,REPUBLICAN,0.5810273824145654
2024,1109,0.3706870460048426,0.6222760290556901,DEMOCRAT,0.3706870460048426
2000,1111,0.3907058972092436,0.58921581007702994,DEMOCRAT,0.3907058972092436
2004,1111,0.3129652260859904,0.6807021442061993,REPUBLICAN,0.6807021442061993
2008,1111,0.2950693374422188,0.6909668721109399,REPUBLICAN,0.6909668721109399
2012,1111,0.2960184650894403,0.6947489901904212,DEMOCRAT,0.2960184650894403
2016,1111,0.2248944733483852,0.756356140178659,DEMOCRAT,0.2248944733483852
2020,1111,0.20328504198578942,0.7897942234935867,REPUBLICAN,0.7897942234935867
2024,1111,0.17311333513659724,0.8206654043819313,DEMOCRAT,0.17311333513659724
2000,1113,0.5682571912013537,0.41949238578680204,DEMOCRAT,0.5682571912013537
2004,1113,0.49824498780415255,0.49598429412814565,REPUBLICAN,0.49598429412814565
2008,1113,0.5331747290510177,0.4602167591858313,REPUBLICAN,0.4602167591858313
2012,1113,0.5561735261401557,0.4384766142274485,DEMOCRAT,0.5561735261401557
2016,1113,0.49745533859576235,0.47829248026589116,DEMOCRAT,0.49745533859576235
2020,1113,0.5264194289465047,0.46246893900323505,REPUBLICAN,0.46246893900323505
2024,1113,0.5030408340573415,0.48643691476011197,DEMOCRAT,0.5030408340573415
2000,1115,0.2691988376919884,0.7105437941054379,DEMOCRAT,0.2691988376919884
2004,1115,0.18709920784609582,0.8058708549089537,REPUBLICAN,0.8058708549089537
2008,1115,0.17868458108425253,0.811106547758742,REPUBLICAN,0.811106547758742
2012,1115,0.16504495277113918,0.8259644930010243,DEMOCRAT,0.16504495277113918
2016,1115,0.145546875,0.8242447916666666,DEMOCRAT,0.145546875
2020,1115,0.1742535046466101,0.8137980693503747,REPUBLICAN,0.8137980693503747
2024,1115,0.1755272710563801,0.8156274410697054,DEMOCRAT,0.1755272710563801
2000,1117,0.2121909605974762,0.7669810713365954,DEMOCRAT,0.2121909605974762
2004,1117,0.18819861607482322,0.8039312599802296,REPUBLICAN,0.8039312599802296
2008,1117,0.22754101254371545,0.7618900521827389,REPUBLICAN,0.7618900521827389
2012,1117,0.2167511647767196,0.7722226426108294,DEMOCRAT,0.2167511647767196
2016,1117,0.22692436842001304,0.7211566950441464,DEMOCRAT,0.22692436842001304
2020,1117,0.28941278816876903,0.6933449325793823,REPUBLICAN,0.6933449325793823
2024,1117,0.28847059233814015,0.6945718321156428,DEMOCRAT,0.28847059233814015
