STCOFIPS10,state,YEAR,VOTER_TURNOUT_PCT,REG_VOTER_TURNOUT_PCT,PARTISAN_INDEX_DEM,percent_car,percent_pt,NAME,percent_white,percent_black,percent_asian,percent_native,labor_force_participation,percent_manufacturing,percent_edu_health_services,percent_unemployment,median_income_adj2024,percent_homeowner,median_home_value_adj2024,percent_family_households,percent_married,avg_household_size,percent_upper_edu,median_age,total_population,mean_commute_time,pop_density_sq_mile,gas_price
17163,IL,2016,0.55200201273,0.598006725311,0.5515871047974,0.8883736067040924,0.03811732161744366,"St. Clair County, Illinois",0.641610753580277,0.295967026819253,0.017023203772278,0.00270970737443817,63.9,0.6,121216,3.6,65870.7145833333,63.3,173892.291666667,64.5,2.8,2.47,0.280187428365957,38.7,262759,25,399.463876557696,2.992108132666969
17163,IL,2018,0.574841916561,0.628654837608,NA,0.9200488621746904,0.01960958798831838,"St. Clair County, Illinois",0.636836883616347,0.302544635503852,0.0152187819611659,0.00114916551430903,63.6,0.6,122021,3,74073.4547988849,65.8,165579.05217045,60,2.4,2.46,0.293472497418581,39.6,261059,25.2,396.87942239952,3.1833506796116504
17163,IL,2022,0.427660733461,0.459525316954,0.5444803237915,0.8055784139633592,0.01164190740179306,"St. Clair County, Illinois",0.600757506797377,0.275381820628406,0.0160643682891982,0.00252106494215798,62.8,0.8,115540,4.1,72414.5114451657,69.3,182768.875982234,42.3,1.2,32603,0.312902634173181,39.9,252671,23.4,384.127421529651,3.42883692838654
17167,IL,2010,0.5009521842,0.498893678188,0.4654000103474,0.9147226974919668,0.02057338396694904,"Sangamon County, Illinois",0.833254137558007,0.121942958821567,0.0168383698476408,0.00162772593543691,68,1,97607,5.6,72339.325997249,31.7,82241.5337001376,61.6,3.6,2.35,0.321493179122183,39.2,197822,20.2,227.826278903779,3.2989612703330757
17167,IL,2012,0.643564283848,0.618134319782,0.4891015291214,0.9221519771910252,0.01142514772116854,"Sangamon County, Illinois",0.834306045535979,0.12090570128117,0.0157423809786672,0.00229335929462892,67,1.5,97234,5.4,76019.6907665505,29.2,79726.2979094077,60.8,2.2,2.37,0.338719501008989,39.9,199271,18.8,229.495053247035,3.4828696473551632
17167,IL,2014,0,0,0.475984364748,0.8945363189967507,0.02285963437042574,"Sangamon County, Illinois",0.819811353940009,0.126238083991216,0.0161107956401353,0.00147238400578903,66.4,1.6,97548,4.8,73214.5901985636,32,75259.4381073088,60.2,1.9,2.34,0.31919805858185,39.8,198997,18.9,229.179494813597,3.3412186588921284
17167,IL,2016,0.639149725437,0.647551298141,0.4494829177856,0.9093899618929746,0.01328860371950623,"Sangamon County, Illinois",0.822267454518757,0.13161079296604,0.0180659142577937,7.240542990091e-4,63.4,1.3,93345,4.1,70476.8291666667,70.4,183851.458333333,60.7,1.9,2.33,0.356739608864943,40,197499,19.9,227.454288487719,2.992108132666969
17197,IL,2010,0.436311006546,0.462569206953,0.5196362733841,0.8845558681013173,0.04774081869504495,"Will County, Illinois",0.768834988220075,0.109194530106955,0.0453088786306702,0.00215854792344743,69.9,0.4,311382,8.1,102405.006877579,18.2,263091.290692343,75.9,2.6,3.01,0.308782546381081,35.4,678697,33.5,810.934363311538,3.2989612703330757
17197,IL,2012,0.617291808128,0.712542593479,0.5473640561104,0.8976711075586751,0.034294884804281237,"Will County, Illinois",0.749486460430348,0.110504045314556,0.0490917455656847,0.00255231363861466,69.7,0.5,326869,6.2,98870.2526132404,18.6,246293.49738676,75.8,2.5,3.06,0.327558684036048,36.2,682518,31.8,815.499847175786,3.4828696473551632
17197,IL,2014,0,0,0.5298287272453,0.9107681617332636,0.03785278186915,"Will County, Illinois",0.72786718780775,0.110071357811791,0.0527618872543656,0.00339354467851052,69.4,0.4,342888,4.2,99422.9235318969,19.6,239334.89860583,76.8,2.1,3.02,0.330911730175921,36.8,685419,33.5,818.96607818604,3.3412186588921284
17197,IL,2016,0.637372195721,0.702216386795,0.520713031292,0.8976427910528867,0.03827931090190779,"Will County, Illinois",0.733445583869569,0.110836527542714,0.0555567641099939,0.00292373489729946,68.2,0.4,346425,3.3,106717.7125,80.6,294319.583333333,75,2,2.98,0.347061347061347,37.9,689529,33.2,823.876870827249,2.992108132666969
17197,IL,2018,0.480845212936,0.547719419003,NA,0.8889717326408477,0.04273981612467008,"Will County, Illinois",0.735167771662983,0.110245410293077,0.0517788274039087,0.00555098149672834,69.7,0.4,360561,3.1,107486.105137395,80.2,304104.34090004,75.7,2.2,2.95,0.340269556407052,38.1,692310,33.3,827.199721030461,3.1833506796116504
17197,IL,2022,0.444192200899,0.483677387238,0.5448940396309,0.8175320449336465,0.01692934551936844,"Will County, Illinois",0.622242761823706,0.118527693299099,0.0653527700475202,0.00433006055195714,67.3,0.4,359491,2.4,103867.734882132,82.8,323310.72770755,57.8,1.1,72138,0.362476165344411,39.2,696757,31.4,832.513174771448,3.42883692838654
17201,IL,2010,0.218392714858,0.486058086157,0.5304160118103,0.92734579063693,0.01411291942937512,"Winnebago County, Illinois",0.812168998431184,0.126030488569328,0.0244674326645817,0.00237186024999407,64.3,0.4,127255,9,63148.0238422742,31.8,109202.590554791,64.6,2,2.61,0.210049073538668,38.7,295127,22.1,574.875414114239,3.2989612703330757
17201,IL,2012,0.337585747242,0.770483613014,0.5466828942299,0.9379454565391062,0.01087892980779774,"Winnebago County, Illinois",0.77687806648429,0.1190882976283,0.0248297491346223,0.00106481687546436,65.1,0.8,130031,8.1,67316.149825784,34.3,101619.388066202,68,2.6,2.55,0.216207531483191,38.5,292069,21.5,568.918761499055,3.4828696473551632
17201,IL,2014,0,0,0.4993602931499,0.9152961352171864,0.01555028543618821,"Winnebago County, Illinois",0.79151388705977,0.126245052713297,0.0239757123746283,0.00271364307449176,65.5,0.5,132755,7.2,62609.0177439797,36.3,96529.0452049007,62.3,2.4,2.49,0.228388780974111,39.6,288542,21.7,562.048547707769,3.3412186588921284
17201,IL,2016,0.306497991085,0.681032180786,0.4739992022514,0.922985516863556,0.01372695776973587,"Winnebago County, Illinois",0.792372836889108,0.125597730460729,0.0254833440024067,7.5907833198658e-4,63.7,0.4,131794,5.8,65191.91875,62.4,153842.916666667,64.9,3.5,2.45,0.223827252419955,39.8,285873,22.2,556.849624938009,2.992108132666969
17201,IL,2018,0.242897927761,0.537383973598,NA,0.9274211107190318,0.01048853918749483,"Winnebago County, Illinois",0.792601405937039,0.12931523051524,0.0298752820498379,0.00113699965854809,64.6,0.1,135900,4.3,66814.0282755874,66.4,152553.166069295,65.2,2.8,2.45,0.21401815300389,39.5,284081,22.9,553.359003130812,3.1833506796116504
17201,IL,2022,0.23881739378,0.455378383398,0.5078512430191,0.863293220122574,0.00342345505617977,"Winnebago County, Illinois",0.665060172650857,0.116117623711852,0.0264788013664649,0.00312557585722993,60.7,0.5,127966,3.7,66629.5165698668,67.2,173635.804578066,43.1,1.2,37804,0.26662467661588,39.3,282188,22.8,549.671644268633,3.42883692838654
18003,IN,2010,0.370918273926,0.385252416134,0.4204838573933,0.939845573711618,0.00517533283739065,"Allen County, Indiana",0.800930713547053,0.117614990333168,0.0259234072208983,0.00376275796951576,65.3,0.6,157948,6.9,67851.8248509858,29.9,137709.47042641,65.8,1.8,2.58,0.255133413615291,35.4,355856,19.8,541.377127175646,3.187875290472502
18003,IN,2012,0.59667211771,0.584241449833,0.4465707838535,0.915501066614952,0.00330893047609812,"Allen County, Indiana",0.795905796699333,0.118983274696736,0.028797598304163,0.00307980866341853,66.7,0.4,167927,5.7,67066.8510452962,30.9,131180.470383275,63.9,2.7,2.56,0.259653991241382,35.7,360412,20.2,548.30834146292,3.365229219143577
18003,IN,2014,0.288903385401,0.288532555103,0.4465707838535,0.9254255954821852,0.00976555634966198,"Allen County, Indiana",0.788392481375609,0.112046961341065,0.0361283129007045,0.00225460349039949,67.3,0.5,174237,5,64469.1782847486,31.5,126553.365019011,66.6,2.4,2.59,0.280461399993207,35.8,365918,21.1,556.684826508076,3.2287444120505344
18003,IN,2016,0.582325994968,0.547463774681,0.3821695148945,0.9301134640582712,0.00847404287945802,"Allen County, Indiana",0.801214349737044,0.11478007796892,0.03960270407447,0.00124458699150117,65.6,0.3,178622,3.1,67057.9520833333,67.5,158953.541666667,63,2.1,2.56,0.28838368888648,35.8,370404,21.5,563.509547160559,2.89094229895502
18003,IN,2018,0.542880296707,0.60873568058,0.4588606953621,0.9219493087049112,0.00504816445430169,"Allen County, Indiana",0.774778807036614,0.115100266150883,0.0405087504762209,0.00199812975055348,67,0.9,185932,3,67960.0557546794,69.4,165829.549980088,65.2,3.1,2.5,0.288011237556239,36.1,375351,21.6,571.035604465025,3.074893980582524
18003,IN,2022,0.360670775175,0.384126842022,0.4348983764648,0.8642319863049229,0.0066607874669295,"Allen County, Indiana",0.713040523797481,0.109728214914331,0.0501291355962079,0.00382169835661861,66.5,0.2,195105,2.4,70627.6528869149,69.6,215003.245644004,47.2,0.5,44682,0.313277378905855,36.1,391449,20.7,595.526097791746,3.313782571182054
18035,IN,2018,0.485185027122,0.564420223236,0.5099983215332,0.8819811902847634,0.0185666473458856,"Delaware County, Indiana",0.886191754086363,0.0696075697905413,0.014968807723138,9.5842191475272e-4,60.1,1.4,54230,3.4,52181.1987256073,64.9,120238.948626045,58.1,2.1,2.37,0.250250844391685,35,114772,20.3,292.693246896096,3.074893980582524
18039,IN,2010,0.35481390357,0.388757318258,0.3691802918911,0.9275829227856882,0.00625521758045362,"Elkhart County, Indiana",0.870182042641895,0.0583518006941704,0.0111967861732593,0.00377442498203859,67.1,0.7,86514,8.5,60200.5777166437,28.3,70274.3833104081,71.3,2.1,2.87,0.166443725628491,35.1,197646,20.5,426.720998968689,3.187875290472502
18039,IN,2012,0.520968139172,0.547893643379,0.4044462144375,0.919963376098438,0.00219966725845532,"Elkhart County, Indiana",0.859472294721444,0.0605653770432674,0.0112063480931174,8.7166051327779e-4,66.1,1.5,91700,5.2,62071.2870209059,32.7,65317.650261324,72.5,4.1,2.77,0.174796618025477,35.3,199619,20,430.980738760869,3.365229219143577
18039,IN,2014,0.256112873554,0.270690202713,0.4044462144375,0.9158657464146724,0.00234363241523146,"Elkhart County, Indiana",0.857494392759357,0.0506161775700472,0.0112887493749103,7.87241732724e-4,65.8,0.9,94609,3,66350.5978031263,31.4,64353.5825940009,71.6,2.8,2.81,0.18092838756621,35.3,201971,19.7,436.058745852206,3.2287444120505344
18039,IN,2016,0.506692767143,0.50508838892,0.3588631749153,0.9205424495588064,0.00602840284668651,"Elkhart County, Indiana",0.887825655973815,0.0552112316653662,0.0105456347745864,0.00510351799235454,67.4,0.6,97133,4.2,71045.55,66.8,169436.875,70,3.7,2.76,0.186238433232228,36.2,203781,19.4,439.96656593525,2.89094229895502
18039,IN,2018,0.430520534515,0.533831238747,0.4032857120037,0.9263388777188812,0.00143179187229635,"Elkhart County, Indiana",0.853838295388208,0.0466335863008367,0.00899494064993189,0.00335668417980152,67.8,1.4,100368,3.2,73082.7359617682,70.9,191380.326563122,73,3,2.74,0.20034305580017,35.5,205560,19.5,443.807456503059,3.074893980582524
18039,IN,2022,0.298503190279,0.353561162949,0.3503615558147,0.8919979296066253,0.00128364389233954,"Elkhart County, Indiana",0.760655420754991,0.0465126395669196,0.0102663251002948,0.0075064043694717,63.6,1.2,98150,1.2,66533.8879398702,68.5,215325.589340622,48.7,2.3,22262,0.206575776984781,35.4,206890,19.2,446.67894860828,3.313782571182054
18057,IN,2014,0.27116215229,0.272450745106,0.3567554950714,0.9117394975589006,0.00219667197846499,"Hamilton County, Indiana",0.875710041867274,0.0344620204016218,0.0570313558453918,4.7583957597406e-4,73.8,0.4,159857,2.8,117130.323193916,22.4,114244.416983523,76.2,2.1,2.72,0.562879369466196,36.5,302623,25.9,767.499072570603,3.2287444120505344
18089,IN,2010,0.334449797869,0.374606579542,0.6437873244286,0.937550418101328,0.02596655189375307,"Lake County, Indiana",0.620162869142165,0.257687290440561,0.0123452309665088,0.00266340847734087,61.5,0.4,206980,7.6,65110.5845942228,31.3,181738.028427327,66.7,2.1,2.66,0.201897647445486,37.2,495981,27.7,993.998680408218,3.187875290472502
18089,IN,2012,0.581332683563,0.604507803917,0.6647517085075,0.9228472605045296,0.03186117873189484,"Lake County, Indiana",0.61851877362657,0.251032174677585,0.0139095413862541,0.00325352803179787,62.5,0.4,209455,7.8,65913.5017421603,31,167920.535714286,68.4,2.4,2.75,0.199586063736358,37.7,493618,27.9,989.262977061105,3.365229219143577
18089,IN,2014,0.261577248573,0.265512943268,0.6647517085075,0.9240106226366076,0.02408856045954449,"Lake County, Indiana",0.619984986577674,0.247423647772057,0.0132897345724846,0.00307000008159469,62.3,0.6,212997,7.1,67566.3455851289,31,167070.318969159,68.2,3.1,2.66,0.209384045528136,38.3,490228,27.4,982.46905647426,3.2287444120505344
18089,IN,2016,0.583488285542,0.572716593742,0.6409956216812,0.9125401839894016,0.03392130886317525,"Lake County, Indiana",0.615536610366248,0.241276042202673,0.0126459824718121,0.00315120429107166,61.7,0.3,220808,3.9,70344.4770833333,69,194072.708333333,66,3.1,2.59,0.221405684247931,38.6,485846,29.4,973.687062370557,2.89094229895502
18089,IN,2018,0.540534257889,0.587157309055,0.656730890274,0.9091611781924624,0.02989846322722283,"Lake County, Indiana",0.603921050512891,0.232102491479343,0.015325828686797,0.00217170956068297,61.6,0.2,222504,3.9,69079.7809637595,70.1,192883.313420948,65.3,2.7,2.56,0.227032776671884,39.1,484411,30,970.811169732763,3.074893980582524
18089,IN,2022,0.35896140337,0.371089756489,0.5985866785049,0.8621587449833255,0.01337486177987867,"Lake County, Indiana",0.547202359867838,0.233615308722025,0.0151994540604256,0.00621786751359346,61.4,0.7,233202,3,71006.9439699351,70.9,241972.668261018,43.8,1.4,63919,0.271099092342039,39.4,499689,27.7,1001.42990682002,3.313782571182054
18091,IN,2012,0.529192864895,0.556694328785,0.5881194472313,0.9297817059359108,0.01514512224911727,"LaPorte County, Indiana",0.854952088164968,0.105765600560919,0.00513276881865415,0.00295740970461859,57.5,0.9,45839,6.1,63075.331010453,30.1,41623.3079268293,67.1,2.1,2.34,0.151431847200146,39.9,111246,24.1,185.937093038338,3.365229219143577
18097,IN,2010,0.343096971512,0.364693313837,0.5763859152794,0.9228024074545144,0.01628020123039991,"Marion County, Indiana",0.644694643918849,0.266192790630339,0.0212868475087249,0.00299487886764846,67.9,0.2,413741,9,56178.8422741862,42.5,294819.59651536,59.5,2.3,2.5,0.26587567045056,33.9,904878,22.2,2283.13630885472,3.187875290472502
18097,IN,2012,0.574368834496,0.563351690769,0.6280941963196,0.9119676746733894,0.022335575529822,"Marion County, Indiana",0.623642376250983,0.267353807549046,0.0200146467212999,0.00399901194480384,68.4,0.3,432096,7.5,56720.9516550523,46.1,268182.478222997,58.4,2.7,2.49,0.28491321582868,33.9,918977,23.1,2318.71009760696,3.365229219143577
18097,IN,2014,0.245629489422,0.246268048882,0.6280941963196,0.916523719966841,0.02354659373514559,"Marion County, Indiana",0.638945113851535,0.271287020614551,0.0258230460383433,0.00198021285682633,67.4,0.3,442289,6.2,56544.8943810731,45.7,260309.5373891,56.4,2.5,2.54,0.287666380209529,34.2,934243,23.2,2357.2283938756,3.2287444120505344
18097,IN,2016,0.570781707764,0.530723690987,0.61628729105,0.92273578050338,0.01436372844780129,"Marion County, Indiana",0.613907986260517,0.276467257171209,0.0296261589900014,0.00310657661419272,67,0.1,460206,3.9,58803.6375,52.8,168126.458333333,55.2,1.9,2.51,0.301231429381047,34.3,941229,23.6,2374.85506869105,2.89094229895502
18097,IN,2018,0.512884795666,0.586462676525,0.6679155230522,0.9165779786101854,0.01774996946804613,"Marion County, Indiana",0.60142143358438,0.286067436915374,0.0357086742015566,0.0025537620329538,66.9,0.2,466254,4.1,59843.9267224213,53.2,178730.187176424,55.2,2.6,2.51,0.312498019808254,34.5,954670,23.9,2408.76862955486,3.074893980582524
18097,IN,2022,0.309557318687,0.34440356493,0.6508440375328,0.8127981204818298,0.01157423873213817,"Marion County, Indiana",0.53180101210357,0.278381088145433,0.0435971968073145,0.00610851747250548,69.4,0.3,500557,3.4,67224.7779296208,57.6,232947.044755723,38,1,99585,0.356814138243454,34.5,969466,24.5,2446.10104876033,3.313782571182054
18105,IN,2010,0.336525738239,0.393921971321,0.6019780039787,0.8243668021657917,0.04056745058670572,"Monroe County, Indiana",0.881680657698921,0.0292005606045282,0.0560243313924087,0.00200835127364147,58,0.6,62689,5,52477.2306281522,44.9,42328.4410820724,50,1.7,2.32,0.433931268381866,27.7,138422,18,350.858517986808,3.187875290472502
18105,IN,2012,0.536757290363,0.556359887123,0.6302184462547,0.7852236276705199,0.03961145070507777,"Monroe County, Indiana",0.870684092214524,0.0282373297215269,0.0643104829845624,0.0045313042923294,61.5,0.9,67466,5.4,52647.2452090592,46.4,39663.1620209059,50.1,2.2,2.35,0.422061916867765,28,141019,19,357.44113903846,3.365229219143577
18105,IN,2016,0.533777236938,0.538473844528,0.6098858118057,0.8422051094685366,0.02825946432084539,"Monroe County, Indiana",0.8620649364931,0.0279595315335129,0.0650258426348491,0.00213064276681146,62.3,0.7,73214,3.8,57110.5791666667,56,221460.416666667,48.8,1.8,2.4,0.434224481585781,28.5,145496,18.5,368.788999819455,2.89094229895502
18105,IN,2022,0.345772445202,0.414574176073,0.6551394462585,0.7441244302893856,0.02733238152764812,"Monroe County, Indiana",0.830527031378582,0.039844001574296,0.0562309921642993,0.00301263014776915,65.2,0.2,74981,3,69887.336863683,52.5,294299.795011958,38.9,1.4,13791,0.515929389383701,30.9,139745,20.5,354.211928711234,3.313782571182054
18127,IN,2012,0.602383077145,0.643914580345,0.5281429886818,0.9431097160180826,0.00774008343729459,"Porter County, Indiana",0.920244806315713,0.0345300032592557,0.0146726862302483,0.00100795499812895,62.1,0.8,75646,4.6,86364.2203832753,21.1,66601.1280487805,72.3,2.1,2.63,0.236287638917542,38.8,165682,27.8,396.223266487511,3.365229219143577
18127,IN,2014,0.328392922878,0.35243204236,0.5281429886818,0.9146173916331598,0.01458335959262387,"Porter County, Indiana",0.917175417175417,0.0379886997534056,0.0145801910507793,0.0015741339270751,63.5,0.2,80654,3.4,80920.9695817491,23.5,62795.0337980566,72.2,1.7,2.64,0.268185366546022,40.1,167076,26.5,399.556973429023,3.2287444120505344
18141,IN,2010,0.416994422674,0.40342849493,0.5370174050331,0.9140165206160994,0.01471773669292976,"St. Joseph County, Indiana",0.809181865515937,0.129209884589884,0.0189952839553343,0.00588850056749862,65.4,0.3,117318,9.3,60692.2994039432,31.1,99350.8528198074,65.6,1.9,2.53,0.262599236551837,36.2,266961,20.1,583.077047622636,3.187875290472502
18141,IN,2012,0.577634036541,0.544115364552,0.5519819259644,0.9003292678829419,0.01432147296979471,"St. Joseph County, Indiana",0.794006998468146,0.130181269335896,0.0181532153906227,0.00321764334845163,64.2,0.5,121226,6.3,61948.0074041812,30.2,97127.9006968641,64.4,2.2,2.5,0.285399326921394,36.5,266344,20.4,581.729440525033,3.365229219143577
18141,IN,2014,0.301331907511,0.294087052345,0.5519819259644,0.9051535218787604,0.01691011817957238,"St. Joseph County, Indiana",0.80558108946334,0.126564730324567,0.0187169771838964,0.004020656308619,66,0.2,128098,4.8,61457.0468948036,32.8,90390.5154203633,65.3,2.6,2.52,0.282169504827085,36.5,267618,20.9,584.512019848122,3.2287444120505344
