state,year,county_fips,d_inc_vote,d_gas,s_d_gas,d_log_gas,d_unemp,d_income,d_lfpr,d_age,d_edu,d_white,d_black,d_asian,d_native,d_manufacturing,d_edu_health,d_homeowner,d_home_value,d_family_hh,d_married,d_hh_size,d_commute,d_pop,d_pop_density,d_percent_car,d_percent_pt,incumbent_party,lag_incumbent_party,same_party_incumbent,incumbent_vote_pct,d_partisan_lean
PA,2014,42027,-0.12106857123559917,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.1,3726.9279594656036,-1.5999999999999943,1.1999999999999993,-0.007944910419544038,-0.01514578701295799,0.016506846979763297,0.005454465184850703,2.2379535531838989e-4,0.5999999999999999,1280,-1.0999999999999943,-1908.2143834673043,2.4000000000000057,-0.30000000000000004,0.040000000000000036,0.8999999999999986,4615,4.157945944245,0.003738986931086208,0.01893570918087127,REPUBLICAN,DEMOCRAT,FALSE,0.4240779795278021,0.24213714247119855
PA,2014,42029,-0.07754046400957404,0.11986776284044653,0.014368280568373535,0.03472319960928094,-0.7999999999999998,-8103.532248495001,0,1.3000000000000043,-0.0047557638318340145,-0.017808224136471984,0.0030836862647448046,0.006728136636111201,-1.6962246823853e-4,0.09999999999999964,13687,-0.09999999999999787,-13392.629536456981,-1.2999999999999972,-0.5,0.040000000000000036,0.5,12987,17.30415279214003,-0.016460138883216402,0.0033195861409209097,REPUBLICAN,DEMOCRAT,FALSE,0.4820151734938831,0.15508092801914802
PA,2018,42029,0.10501536655649979,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.7999999999999998,10711.543505156005,0,0,0.04753324958578503,-0.009464172290008954,-0.004013184615088802,0.0111041464355945,-4.0494308260739006e-4,-0.09999999999999964,10652,50.49999999999999,272886.251391217,2.700000000000003,0.5,-0.050000000000000266,0.8999999999999986,9262,12.34088420426599,-1.3491929629860788e-4,-0.0049693540572854425,DEMOCRAT,REPUBLICAN,FALSE,0.6230001930626167,0.21003073311299952
PA,2018,42039,0.07254472155760555,0.05465691320794441,0.0029873781614207684,0.015982661052831748,-2.5,9246.844100538096,0.7999999999999972,1.4000000000000057,0.02306249155909701,-0.008402267436641964,-0.0077178519169865,1.7306663753830463e-5,3.5998648256965e-4,-1,948,47.800000000000004,105541.85622326459,-2.6000000000000014,-0.7000000000000002,-0.029999999999999805,0,-3594,-3.5503284674169038,0.0018804708766035905,0.005061262565629991,DEMOCRAT,DEMOCRAT,TRUE,0.4046206160821443,0.14508944311521105
PA,2014,42041,-0.11429141991138758,0.11986776284044653,0.014368280568373535,0.03472319960928094,-0.8999999999999999,2333.684528614205,-0.8999999999999915,0.5,0.0032979104220710043,-0.010599867477024016,0.003366447845214997,0.008529080917726004,-0.00117556057775061,0.19999999999999996,4289,3.1000000000000014,-10919.231928122492,0.29999999999999716,-1.2,0.06999999999999984,0.8000000000000007,7901,14.48483055087496,0.0041094188546364485,3.3595725074579e-4,REPUBLICAN,DEMOCRAT,FALSE,0.5821634461407067,0.22858283982277516
PA,2018,42041,0.09834576728475919,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.20000000000000018,6544.2076536243985,1.1999999999999886,0,0.03485456739590398,-0.022563459648438977,0.0017124486057143035,0.0102293300230904,0.00124809594291341,-0.19999999999999996,6157,38.5,170319.2422239485,-1.8999999999999986,-0.30000000000000004,-0.04999999999999982,0.5999999999999979,7661,14.04484076069599,-0.019915676434557716,-0.0035667163782790593,DEMOCRAT,REPUBLICAN,FALSE,0.5161823211440525,0.19669153456951838
PA,2014,42043,-0.11268738934636313,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.2000000000000002,-4852.039976546002,-1.2999999999999972,0.6999999999999957,0.020368639230667007,-0.012423710979191038,-0.0034109814885250056,0.0052817641480729025,-2.2108204563988005e-4,0.30000000000000004,2707,1.2999999999999972,-6756.831211366094,-1.3000000000000043,-0.5,-0.06999999999999984,1.1000000000000014,3233,6.157418445380017,-0.03821401491813525,-0.0044976354584091785,REPUBLICAN,DEMOCRAT,FALSE,0.4920427239674412,0.2253747786927262
PA,2018,42043,0.09351153060900164,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.8000000000000003,2024.255655344692,1.9000000000000057,0.20000000000000284,0.023893139197015023,-0.03813621660562805,0.030865071530524008,0.0091562876922361,0.0016564133862913,-0.19999999999999996,8414,26.300000000000004,119356.60104664908,0.20000000000000284,-0.6000000000000001,0.029999999999999805,0.09999999999999787,5644,10.749294681633046,-0.010824274741343731,-0.0019044620515456905,DEMOCRAT,REPUBLICAN,FALSE,0.6014688066415604,0.18702306121800333
PA,2014,42045,-0.08130548268986187,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.6000000000000005,-1560.2722498546063,-1.9000000000000057,-0.19999999999999574,0.015739611142489007,-0.021782909622239055,0.013491274293118,0.007196190839931997,0.00109628293284752,0,1693,0.29999999999999716,-19073.773295002,1.1000000000000085,0.40000000000000036,0.04999999999999982,1.6000000000000014,3684,20.03878926148991,-0.021723511457827915,0.020411114797175625,REPUBLICAN,DEMOCRAT,FALSE,0.39085408041117103,0.1626109653797238
PA,2018,42045,0.06567156478282898,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.4,6537.649944805598,0.7000000000000028,0.29999999999999716,0.022876871074333005,-0.023460180778650974,0.011757285122590999,0.0024728045326155024,0.00160713280410173,-0.2,11119,36.199999999999996,127516.252882753,-0.4000000000000057,-0.40000000000000036,-0.040000000000000036,1.5,1791,9.741984681690155,-0.0019234154669361958,0.003590856545920118,DEMOCRAT,REPUBLICAN,FALSE,0.6748174843716579,0.1313431295656578
PA,2014,42049,-0.08186646106625861,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.6000000000000005,-777.4202686061981,-0.5,0.7999999999999972,0.04549396489445398,-0.01644950025339198,-0.004023848137295505,0.0028849302063577997,-1.509200456471303e-4,0.7,2079,0.4000000000000057,-9523.16115559591,3.3000000000000043,-1,-0.020000000000000018,0.8000000000000007,-2243,-2.8065144334710226,-0.030099710520688938,0.0018995936398879289,REPUBLICAN,DEMOCRAT,FALSE,0.419135495972636,0.1637329221325174
PA,2018,42049,0.025961414097554925,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.3999999999999995,-406.6970046623974,0.5,0.6000000000000014,-0.0015431268814799504,-0.00783905676650909,0.007244441055235196,0.0025468594894197012,9.631818500571102e-4,-0.4999999999999999,1938,31.799999999999997,84226.9263302309,-2.700000000000003,1.0999999999999996,-0.0900000000000003,0.6999999999999993,-6382,-7.985365632818969,0.01710671651934148,0.005703792957708169,DEMOCRAT,REPUBLICAN,FALSE,0.6068259181249189,0.051922828195109794
PA,2014,42069,-0.147489335242167,0.11986776284044653,0.014368280568373535,0.03472319960928094,-2.0000000000000004,-687.7549745497017,-3.1000000000000014,-0.09999999999999432,0.013025694245391989,-0.00702575979369402,0.008489239547542597,0.0057097310212145015,2.5670826700319952e-5,0.4,-3009,-0.7999999999999972,-5724.250210220896,-4.200000000000003,0.8,0.03000000000000025,1.1000000000000014,-1648,-3.589408772310037,-0.013636783725814783,-0.00574112166641067,REPUBLICAN,DEMOCRAT,FALSE,0.3025551781262027,0.294978670484334
PA,2018,42069,-0.04282760825449561,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.5,6617.1949051548945,3.799999999999997,-0.6000000000000014,0.02945878315120204,-0.021795548842951984,-0.011220057302069895,0.006120771032730798,-6.0838588348407e-4,-0.5,8318,30.199999999999996,111020.06727812061,0,0.7999999999999998,-0.13000000000000034,1.2999999999999972,-1926,-4.194903698705957,-0.010879828160617389,0.003544618483552699,DEMOCRAT,REPUBLICAN,FALSE,0.6546172136193017,-0.08565521650899127
PA,2014,42071,-0.12009149250598306,0.11986776284044653,0.014368280568373535,0.03472319960928094,-2.5,1661.5356759524002,-0.5,0.3999999999999986,0.01893650607962999,-0.023657207873149066,0.006176414863966195,0.0012559775530926985,-4.8494841205456996e-4,-0.10000000000000009,16072,1.8000000000000043,-19228.288339961,-0.7000000000000028,0.3999999999999999,0.06000000000000005,1,13164,13.947664552482934,0.004643338197131142,0.001155575534777551,REPUBLICAN,DEMOCRAT,FALSE,0.5908732498419441,0.2401829850119661
PA,2018,42071,0.07526566620557129,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.3999999999999999,6740.648416927506,-0.7000000000000028,0.20000000000000284,0.024853437276118995,-0.0014870983331879417,4.38378578913802e-4,0.0012789115532652016,3.5635510854031e-4,0,5812,35.2,100789.927225152,-0.5,-0.5,-0.040000000000000036,-0.3999999999999986,10237,10.846417656014069,-0.010377273143129528,-0.00561859586607368,DEMOCRAT,REPUBLICAN,FALSE,0.4843924163636272,0.15053133241114258
PA,2014,42077,-0.09710689321937288,0.11986776284044653,0.014368280568373535,0.03472319960928094,-2.0999999999999996,3271.820986524399,0.4000000000000057,0.5,-0.003565512491301992,-0.05244738757553502,0.0029997833605918955,1.9170727018920017e-4,-3.2165428875592e-4,0.2,12307,0.8999999999999986,-10896.77219842501,-1.9000000000000057,-0.8,0.06999999999999984,0.8999999999999986,7717,22.357193355200025,-4.2417564434682475e-4,0.00356037481301481,REPUBLICAN,DEMOCRAT,FALSE,0.4523984696880518,0.19421378643874598
PA,2018,42077,0.0639295932719941,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.7000000000000002,137.52139256471128,-1.5,-1.2999999999999972,0.027407282299395985,0.015004002132752992,0.006204321181857805,0.0064788054781422,3.1936540226658013e-4,0,5382,31,149111.807158767,-0.5,0,0,-0.09999999999999787,10277,29.773859804500034,-0.0028330037506565375,-0.002737303347059447,DEMOCRAT,REPUBLICAN,FALSE,0.6115311235839422,0.12785918654398803
PA,2014,42079,-0.0947130497768886,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.8999999999999995,-1541.467777655802,-0.20000000000000284,0.10000000000000142,0.013559680923096007,-0.026270097442774976,0.0124523508037346,0.0013049493099316998,-4.5526704648060027e-4,-0.09999999999999998,3941,-0.6000000000000014,-13293.230291682994,-0.6000000000000014,0.5,0.06000000000000005,-0.5999999999999979,-1966,-2.2081412087709964,-0.01416629636644573,2.2455019807618957e-4,REPUBLICAN,DEMOCRAT,FALSE,0.43933759129005306,0.18942609955377698
PA,2018,42079,-0.03701887040018048,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.3000000000000003,9301.326558579502,1,0.5,0.008592375961408993,-0.02527886635936305,-7.223243926086018e-4,0.0033931063550336395,-1.688093023878097e-4,0.09999999999999998,5133,38.1,52326.78271877501,0,0.19999999999999973,-0.07000000000000028,1.0999999999999979,-1183,-1.32870348422,-0.0121369716823162,-0.0025682564249141,DEMOCRAT,REPUBLICAN,FALSE,0.5236435383097665,-0.0740377408003608
PA,2018,42085,-0.03403972546283435,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.30000000000000027,3284.164391506303,0,0.19999999999999574,-0.007971888028103002,-0.002030399370897995,0.0021359258767850026,0.0023396799622016308,9.9381585470678e-4,-0.40000000000000013,-1341,44.2,121536.7415841777,-3.6000000000000014,0.19999999999999973,-0.16999999999999993,0.8000000000000007,-4201,-6.246081356198005,-0.008648006995059965,-0.00403405500469141,DEMOCRAT,REPUBLICAN,FALSE,0.45037242335007793,-0.06807945092566864
PA,2014,42091,-0.08157996195465633,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.2999999999999998,-3172.045250227995,-0.5,0.6999999999999957,0.02410028711166301,-0.02062462635340301,1.1360518006170439e-4,0.006107786609169399,2.7493477945972e-4,0,16461,1.6000000000000014,-31382.262595674023,-1,0.3999999999999999,0.03000000000000025,0.40000000000000213,15805,32.71996753571011,-0.011797236630717411,-0.002386453828516738,REPUBLICAN,DEMOCRAT,FALSE,0.40136283850593657,0.16315992390931275
PA,2018,42091,0.08205497414922214,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1,7252.916437635999,-0.6000000000000085,-0.09999999999999432,0.013480438938671957,-0.01623025001234102,0.0015940671590386896,0.008235013094807703,-1.7737362723583997e-4,-0.10000000000000003,10903,42.199999999999996,111994.63710245199,1,-0.2999999999999998,0,0.8999999999999986,11747,24.31897871826004,0.003492073708569743,-0.00786967063766239,DEMOCRAT,REPUBLICAN,FALSE,0.6806921356432856,0.16410994829844425
PA,2014,42095,-0.09184453134042564,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.7999999999999998,414.6012369763048,1.7999999999999972,0.7000000000000028,0.0023572912624230113,-0.008035393935112989,0.0039527224433379,0.0011917132549358993,0.00289575109333164,0,10950,2.3999999999999986,-11419.601954662008,0.29999999999999716,0.2999999999999998,0.010000000000000231,-0.09999999999999787,2553,6.906132560722995,-0.03330732211622345,0.013678119251520031,REPUBLICAN,DEMOCRAT,FALSE,0.45007893991120945,0.18368906268085122
PA,2018,42095,0.03051080544318452,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.6000000000000005,3691.7090883760975,-2.6000000000000014,0.6999999999999957,0.031031204255156986,-0.01321813713383202,0.003769659585862402,0.0021998779775706002,-0.0014333628060051798,0.39999999999999997,1266,43.099999999999994,174959.757008327,-1.0999999999999943,-0.3999999999999999,-0.010000000000000231,0.09999999999999787,4153,11.23430024468405,-0.008488508149063656,-0.005424968773537982,DEMOCRAT,REPUBLICAN,FALSE,0.580431865531975,0.06102161088636898
PA,2014,42101,-0.051631221176929115,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.3999999999999995,2271.1229689059037,1.8999999999999986,0.29999999999999716,0.03446051765221403,0.010983005781166011,-0.014266456954840967,0.0058337549390972965,0.0016730637124836795,0.09999999999999998,54625,2.1000000000000014,-49520.01948211499,-0.30000000000000426,0.10000000000000009,0.029999999999999805,0.5,31991,238.54635533660075,0.001642638302494226,-0.00360654105722491,REPUBLICAN,DEMOCRAT,FALSE,0.11950148756490772,0.10326244235385817
PA,2018,42101,0.0019121116922923287,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-2.7,5883.893522493498,1.3000000000000043,0.7000000000000028,0.04877056805505797,-0.032435680590443994,-0.008233761153992991,0.003896418492635209,-0.00199071429595468,-0.09999999999999998,62044,4.700000000000003,-189308.809686051,0.20000000000000284,0.5,-0.08999999999999986,1.6000000000000014,23841,177.77448837429984,-0.021263968114311527,-0.004494944766606335,DEMOCRAT,REPUBLICAN,FALSE,0.8824106241273846,0.0038242233845846574
PA,2014,42107,-0.17889313799562911,0.11986776284044653,0.014368280568373535,0.03472319960928094,-1.9000000000000004,-870.1285645298049,-1.6000000000000014,0.8999999999999986,0.016609521489431983,-0.007105811858187927,-0.0027537805068498997,-9.402347924920146e-6,-1.3064690060697994e-4,-0.30000000000000027,-32,2.099999999999998,-9384.935765677692,-5.3999999999999915,-1.2000000000000002,0.050000000000000266,0.5,-2431,-3.1221357841009763,0.0015932201058864726,0.0031357608043515697,REPUBLICAN,DEMOCRAT,FALSE,0.4552397114976665,0.35778627599125823
PA,2014,42125,-0.08030769762899714,0.11986776284044653,0.014368280568373535,0.03472319960928094,-3.2,5808.0835409391,-2.299999999999997,1,0.027207031847669982,-0.006900550684143081,-0.003143274288295396,0.00501306801625663,0.0012533273249663401,1.7999999999999998,3009,1.3000000000000007,-10231.926550244694,1.4000000000000057,1.4999999999999998,0.029999999999999805,1.5,312,0.36406626619799454,0.005605745894579184,0.00341463756194897,REPUBLICAN,DEMOCRAT,FALSE,0.5177975805247175,0.16061539525799434
PA,2018,42125,0.013055773176157415,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-0.09999999999999964,4752.314909455512,2.799999999999997,0,0.017639223196636022,0.0017825881909550034,7.188722330311939e-4,-0.0013960463454948998,-0.00148904590584427,0,4388,50.400000000000006,123256.40904734051,-3.700000000000003,-0.7999999999999998,-0.10999999999999988,-0.9000000000000021,-841,-0.9813452880530065,-0.002468210497232892,-0.004574407175830551,DEMOCRAT,REPUBLICAN,FALSE,0.49525819265143994,0.026111546352314725
PA,2014,42129,-0.10537971979815242,0.11986776284044653,0.014368280568373535,0.03472319960928094,-2.3,4689.254911497992,1.1000000000000014,0.9000000000000057,0.02703767181070099,-0.003263574117859047,0.0036444950776150023,0.0011228169387916213,6.376345168117101e-4,0.7000000000000001,8306,-2.5,-7240.977377500996,1.0999999999999943,-0.7999999999999998,-0.050000000000000266,0.20000000000000284,-5692,-5.539330966130024,0.003589883751112355,-0.002066528691635561,REPUBLICAN,DEMOCRAT,FALSE,0.5716222450266907,0.21075943959630483
PA,2018,42129,0.043248331258956996,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1.0999999999999996,1692.5127386269014,-1.2999999999999972,1.1999999999999957,0.02575964861135499,-0.00483665572859493,0.002340088733815998,5.131329215426299e-4,-9.715066795404401e-4,0,-3609,53.199999999999996,45834.770046018006,-2.700000000000003,0.7000000000000002,-0.040000000000000036,-0.20000000000000284,-8709,-8.475409940974998,-0.017826619294871948,0.00337445129521108,DEMOCRAT,REPUBLICAN,FALSE,0.4716260862322663,0.08649666251791394
PA,2014,42133,-0.13801832732676345,0.11986776284044653,0.014368280568373535,0.03472319960928094,-2.8000000000000003,-3438.871737072506,-3.200000000000003,1.0999999999999943,0.020352189735111992,0.00503501941409501,0.009577696345230001,0.0013729814046856987,-8.7141651124313e-4,-0.19999999999999996,4475,1.8999999999999986,-19901.202969067992,-1,1.5,0.040000000000000036,1.7000000000000028,5265,5.82294447980405,-0.0028188391132197843,0.002498590172536329,REPUBLICAN,DEMOCRAT,FALSE,0.570571358308058,0.27603665465352684
PA,2018,42133,0.024529394027725582,-0.06521084963250212,0.004252454909792802,-0.018740538556449193,-1,3867.4004418581026,-1.2999999999999972,-0.3999999999999986,0.01888447114897701,-0.010461308398183933,-0.0024636526095482003,0.0018188991096879988,0.0019003327505750997,0.19999999999999996,3640,50.099999999999994,60573.97068109401,-1,-0.6000000000000001,-0.029999999999999805,-0.6000000000000014,7518,8.314700208767988,-0.010501478844937573,-0.0012751722903417391,DEMOCRAT,REPUBLICAN,FALSE,0.45395803571966753,0.04905878805545122
RI,2018,44007,0.12490213119231486,-0.027315117204244288,7.461156278816023e-4,-0.007994275284435304,-3.7,4507.396254280306,0.7999999999999972,0.5,0.031709162981711,0.0017063479968949524,0.01057328081162559,0.005997642903251395,7.031122791708302e-4,0.30000000000000004,32736,8.700000000000003,122455.511400457,-1.2999999999999972,0.8,0.020000000000000018,2.3000000000000007,9014,22.011419565439837,0.011032979657999986,-0.008976689837770009,DEMOCRAT,REPUBLICAN,FALSE,0.5962388576857518,0.24980426238462972
SC,2014,45013,0.045268304102647594,0.06994034125767179,0.004891651335239586,0.0222058689932787,-1.9,-9063.846981274502,-2.1000000000000014,2.8000000000000043,0.008153018826564995,0.02993556211704096,-0.011485955427332023,0.00421597292913165,-0.0024206180411805297,0.19999999999999996,9652,0.3999999999999986,-3766.3645326123005,-8.299999999999997,-0.8000000000000003,0.17999999999999972,1.6000000000000014,12863,22.321301258695996,0.041497850074508014,6.433519938310998e-4,REPUBLICAN,REPUBLICAN,TRUE,0.6421957952856233,-0.09053660820529519
SC,2018,45013,-0.09652292332313928,-0.18312032305848858,0.03353305271704522,-0.059218756623746094,-1.9,9099.6281986635,-2.6999999999999957,1.7999999999999972,0.05579999750335296,-0.017151962833403034,-0.0068944407659450035,-0.0025108909639072006,0.00302819535323651,-0.3999999999999999,5670,43.599999999999994,330546.61823338515,5.299999999999997,0.40000000000000013,-0.11999999999999966,0.7999999999999972,12863,22.321301258694973,-0.030214078090911034,0.007291691046623211,REPUBLICAN,REPUBLICAN,TRUE,0.545672871962484,0.19304584664627855
SC,2018,45015,-0.03787873527341501,-0.11317998180081679,0.01280970828043322,-0.037012887630467395,-4.8,7625.6064266334,-1.1999999999999886,1.9000000000000057,0.04619301616749699,-0.0054685492809740666,-0.014268520166260013,2.0168773300279982e-4,-0.0017289865944480698,0.19999999999999998,26468,45.199999999999996,181402.73521402682,-0.09999999999999432,1,0,1.3000000000000007,42308,38.499529231653014,0.006034870262416447,0.0022802525966892596,REPUBLICAN,REPUBLICAN,TRUE,0.5355023719092725,0.07575747054682999
SC,2014,45019,0.011235899829190599,0.06994034125767179,0.004891651335239586,0.0222058689932787,-3,4030.4331276742014,-0.29999999999999716,1.2999999999999972,0.004391807679401005,0.021667815512608102,-0.014110352652666025,0.0079346199712691,4.6741842958840005e-4,-0.29999999999999993,23287,2.3999999999999986,-4462.548530953005,3.299999999999997,0.5999999999999999,-0.009999999999999787,1.1000000000000014,29533,32.23571935297798,-0.02332283926992207,0.0026006286703258406,REPUBLICAN,REPUBLICAN,TRUE,0.49629868374539937,-0.0224717996583812
SC,2018,45019,-0.07096122210874439,-0.18312032305848858,0.03353305271704522,-0.059218756623746094,-2.3,8652.103860882897,-0.7000000000000028,1.2000000000000028,0.04646372703545004,0.01354487266263893,-0.017682182791654955,0.0018303698841112999,0.00165028670489191,-0.10000000000000003,18056,20.4,306824.880457546,-3.8999999999999986,-0.09999999999999987,0.040000000000000036,0.3999999999999986,24890,27.167814129809017,0.01691763814696534,-0.01520781097184348,REPUBLICAN,REPUBLICAN,TRUE,0.425337461636655,0.14192244421748873
SC,2014,45045,0.08664890829550331,0.06994034125767179,0.004891651335239586,0.0222058689932787,-2.6000000000000005,304.97823698040156,-0.4000000000000057,0.7999999999999972,0.02425246461035896,-2.4183252435894254e-4,0.002964853501362996,6.455659937784977e-4,-0.00124067949354655,0.09999999999999998,23455,2.6000000000000014,-11629.209040632006,2.299999999999997,-0.3999999999999999,0.040000000000000036,0.20000000000000284,29893,38.074775335461936,-0.008242845353485961,0.0035873073188038796,REPUBLICAN,REPUBLICAN,TRUE,0.6856413361920817,-0.1732978165910066
SC,2018,45045,-0.10565359484975867,-0.18312032305848858,0.03353305271704522,-0.059218756623746094,-1.2999999999999998,11169.330633425801,1.2000000000000028,0.5,0.03892788364417399,-0.03873463416864609,-0.006329591189913997,0.006426477736581601,0.011244885888611651,0,27631,33.1,83958.48411476202,-2.1999999999999886,0.7,0.009999999999999787,2.099999999999998,31461,40.07194014749109,-0.021959645925788807,-0.00227888385131621,REPUBLICAN,REPUBLICAN,TRUE,0.579987741342323,0.2113071896995174
SC,2018,45051,-0.003183693630495754,-0.11317998180081679,0.01280970828043322,-0.037012887630467395,-4.9,1489.8124647699005,-6.300000000000004,4.699999999999996,0.0057218689012979995,0.02505896161965504,-4.890078201200132e-5,0.0027287252731350003,0.0072371025917904695,-0.20000000000000007,31681,43.9,121126.673927703,-2.5999999999999943,0.2999999999999998,0.18999999999999995,1.3999999999999986,73717,65.01057750176903,-0.03293839272439447,0.0025022678506242523,REPUBLICAN,REPUBLICAN,TRUE,0.6511003174775459,0.006367387260991508
SC,2014,45063,0.05496657814186012,0.06994034125767179,0.004891651335239586,0.0222058689932787,-3.3999999999999995,-2676.024980111106,-2.8000000000000114,1,0.008861016964300028,-0.018985476334976936,-0.005283713668196993,0.004679847626334501,0.00147776920305764,-1,9109,2,-5813.825950467988,-2,0.7000000000000002,0,-0.10000000000000142,14482,20.719969892803988,-0.013111932002400573,0.00204243951367715,REPUBLICAN,REPUBLICAN,TRUE,0.6671026544773654,-0.10993315628372019
SC,2018,45063,-0.03787470220468381,-0.18312032305848858,0.03353305271704522,-0.059218756623746094,-0.7000000000000002,3619.750497052504,-2,0,0.010589539791836966,-0.012035576321061003,0.012371684066336014,0.0030997631970757986,-3.3670736092283014e-4,-0.20000000000000007,6042,46.3,98034.75134503198,-0.29999999999999716,-0.10000000000000009,-0.03000000000000025,1.5,17144,24.52859852521999,0.017817817188633622,-1.674981411553399e-4,REPUBLICAN,REPUBLICAN,TRUE,0.6292279522726816,0.07574940440936762
SC,2014,45079,0.0034357029032094366,0.06994034125767179,0.004891651335239586,0.0222058689932787,-2.0999999999999996,247.700351985608,0.5,0.29999999999999716,0.01651815101242199,-0.0034915529580160087,9.457148164129792e-4,0.004515079442672501,-3.079238317870701e-4,0.39999999999999997,18403,2.200000000000003,-12187.482001198994,0,0,0.03999999999999959,-0.20000000000000284,15821,20.897727648162004,-0.024608908871690982,0.0017544395957827096,REPUBLICAN,REPUBLICAN,TRUE,0.3207727515026745,-0.006871405806418818
SC,2018,45079,-0.024932899872097347,-0.18312032305848858,0.03353305271704522,-0.059218756623746094,-0.7999999999999998,-1142.9319738398044,-1.6000000000000085,0.6000000000000014,-0.014669119895016014,-0.033268107687049964,0.003278967577376002,0.0036784481600238006,0.0016337485763805199,-0.6,4263,16.5,91234.126323265,1.8999999999999986,0.8,0,1.4000000000000021,13010,17.18471883588802,0.006980893349126327,0.0021137445161208603,REPUBLICAN,REPUBLICAN,TRUE,0.29583985163057713,0.049865799744194694
SD,2014,46099,0.12581244947111736,0.04295152204956354,0.001844833246374143,0.012722854152286578,-1,1842.1693633633986,3.299999999999997,0.30000000000000426,-0.005160019105887981,-0.012708679285097002,0.0034365209521705006,0.0031160573587605996,0.0028802499360338005,0.30000000000000004,12401,1.2000000000000028,-2533.5412152075005,-4.299999999999997,-1.5999999999999999,0.1200000000000001,0.1999999999999993,12895,15.976047716749008,0.01167657320406823,-0.0019743316963571813,REPUBLICAN,REPUBLICAN,TRUE,0.7166949022023718,-0.2516248989422346
SD,2018,46099,-0.25318942265219624,-0.16134238425467373,0.02603136495698279,-0.04865381094119536,-1.1999999999999997,723.1814616447955,-0.7999999999999972,1,0.041098624905543,-0.022471914018906025,0.020631575223474703,0.0086507766820823,-0.007071600439251199,-0.8,5350,27,185950.13410196628,1,0.3999999999999999,-0.06000000000000005,-0.3000000000000007,9994,12.381901580548998,0.004188635223832948,-0.00740989894130582,REPUBLICAN,REPUBLICAN,TRUE,0.4635054795501755,0.5063788453043925
TN,2014,47037,0.10513785065764014,0.041401322153294284,0.0017140694760408562,0.012856655670591133,-2.4000000000000004,873.4000199906004,2.9000000000000057,0.3999999999999986,0.028019810466956008,0.002773832878854021,-8.781441487409891e-4,0.0036249660744859975,0.00103184230289725,0.2,48492,1.3999999999999986,-7030.16588418599,0.6000000000000014,-0.30000000000000004,0,1,40214,79.77881982144982,-0.008334185509927372,0.00529576844425159,REPUBLICAN,DEMOCRAT,FALSE,0.6016927094266115,-0.21027570131528028
TN,2018,47037,-0.2623912839324127,-0.1543508445375381,0.023824183209451257,-0.04879630219078224,-2,12453.841492868698,1.9000000000000057,0.10000000000000142,0.050181511600356,0.002712077078432018,-0.004246846500063017,0.004577891452878305,-0.00171683911282507,-0.3,37282,6.5,158562.689481869,-0.8000000000000043,0.09999999999999987,-0.040000000000000036,0.6000000000000014,24240,48.08869031860013,-0.00684875195183321,-0.01001327437111843,REPUBLICAN,REPUBLICAN,TRUE,0.3393014254941988,0.5247825678648255
TN,2014,47065,0.07805234816951523,0.041401322153294284,0.0017140694760408562,0.012856655670591133,-2.4000000000000004,926.2751473289027,-1.6999999999999957,-0.3999999999999986,0.041645767446385984,0.009119635198741927,-0.004538297193001001,-3.20261803738002e-4,-0.00143674290247957,0,8685,3,-14785.682893917998,-2.6000000000000014,0.40000000000000013,0.050000000000000266,-0.1999999999999993,13926,25.67243327756796,-0.018052247945817057,0.0012962106370048307,REPUBLICAN,DEMOCRAT,FALSE,0.7446333910670235,-0.15610469633903046
TN,2018,47065,-0.18170185458919308,-0.1543508445375381,0.023824183209451257,-0.04879630219078224,-1.1999999999999997,7462.067821736498,0.3999999999999986,0.5,0.002799977214382021,-2.429752976730315e-4,-0.011974118947735007,0.002566083448595803,6.5465711357124e-4,0,11961,26.1,115794.979375917,-0.10000000000000142,0.19999999999999996,-0.08000000000000007,1.1999999999999993,13066,24.08703240016598,-0.014319776934339723,0.0013188604834784394,REPUBLICAN,REPUBLICAN,TRUE,0.5629315364778305,0.36340370917838616
